Timestamp,Type,Source,Message,Severity
2025-12-27 02:48:51,Cyber Attack,Network AI,Detected DoS (39.3%),High
2025-12-27 02:48:51,Cyber Attack,Network AI,Detected DoS (38.0%),High
2025-12-27 02:48:51,Cyber Attack,Network AI,Detected DoS (39.3%),High
2025-12-27 02:48:51,Cyber Attack,Network AI,Detected DoS (39.3%),High
2025-12-27 02:48:51,Cyber Attack,Network AI,Detected DoS (38.0%),High
2025-12-27 02:48:52,Cyber Attack,Network AI,Detected DoS (39.5%),High
2025-12-27 02:48:52,Cyber Attack,Network AI,Detected DoS (38.0%),High
2025-12-27 02:48:52,Cyber Attack,Network AI,Detected DoS (38.6%),High
2025-12-27 02:48:52,Cyber Attack,Network AI,Detected DoS (39.5%),High
2025-12-27 02:48:53,Cyber Attack,Network AI,Detected DoS (39.5%),High
2025-12-27 02:48:53,Cyber Attack,Network AI,Detected DoS (38.0%),High
2025-12-27 02:48:53,Cyber Attack,Network AI,Detected DoS (39.3%),High
2025-12-27 02:48:53,Cyber Attack,Network AI,Detected DoS (39.2%),High
2025-12-27 02:48:53,Cyber Attack,Network AI,Detected DoS (38.0%),High
2025-12-27 02:48:54,Cyber Attack,Network AI,Detected DoS (39.3%),High
2025-12-27 02:48:54,Cyber Attack,Network AI,Detected DoS (38.7%),High
2025-12-27 02:48:54,Cyber Attack,Network AI,Detected DoS (39.3%),High
2025-12-27 02:48:54,Cyber Attack,Network AI,Detected DoS (39.3%),High
2025-12-27 02:48:54,Cyber Attack,Network AI,Detected DoS (38.0%),High
2025-12-27 02:48:55,Cyber Attack,Network AI,Detected DoS (38.6%),High
2025-12-27 02:48:55,Cyber Attack,Network AI,Detected DoS (38.0%),High
2025-12-27 02:48:55,Cyber Attack,Network AI,Detected DoS (38.6%),High
2025-12-27 02:48:55,Cyber Attack,Network AI,Detected DoS (38.7%),High
2025-12-27 02:48:56,Cyber Attack,Network AI,Detected DoS (39.3%),High
2025-12-27 02:48:56,Cyber Attack,Network AI,Detected DoS (38.6%),High
2025-12-27 02:48:56,Cyber Attack,Network AI,Detected DoS (38.0%),High
2025-12-27 02:48:56,Cyber Attack,Network AI,Detected DoS (39.2%),High
2025-12-27 02:48:56,Cyber Attack,Network AI,Detected DoS (39.3%),High
2025-12-27 02:48:56,Cyber Attack,Network AI,Detected DoS (38.6%),High
2025-12-27 02:48:57,Cyber Attack,Network AI,Detected DoS (38.6%),High
2025-12-27 02:48:57,Cyber Attack,Network AI,Detected DoS (39.5%),High
2025-12-27 02:48:57,Cyber Attack,Network AI,Detected DoS (39.3%),High
2025-12-27 02:48:58,Cyber Attack,Network AI,Detected DoS (39.3%),High
2025-12-27 02:48:58,Cyber Attack,Network AI,Detected DoS (38.6%),High
2025-12-27 02:48:58,Cyber Attack,Network AI,Detected DoS (39.5%),High
2025-12-27 02:48:58,Cyber Attack,Network AI,Detected DoS (38.0%),High
2025-12-27 02:48:58,Cyber Attack,Network AI,Detected DoS (39.3%),High
2025-12-27 02:48:58,Cyber Attack,Network AI,Detected DoS (38.6%),High
2025-12-27 02:48:59,Cyber Attack,Network AI,Detected DoS (39.2%),High
2025-12-27 02:48:59,Cyber Attack,Network AI,Detected DoS (39.5%),High
2025-12-27 02:48:59,Cyber Attack,Network AI,Detected DoS (38.6%),High
2025-12-27 02:48:59,Cyber Attack,Network AI,Detected DoS (39.5%),High
2025-12-27 02:48:59,Cyber Attack,Network AI,Detected DoS (39.3%),High
2025-12-27 02:49:00,Cyber Attack,Network AI,Detected DoS (39.2%),High
2025-12-27 02:49:00,Cyber Attack,Network AI,Detected DoS (39.5%),High
2025-12-27 02:49:00,Cyber Attack,Network AI,Detected DoS (39.3%),High
2025-12-27 02:49:00,Cyber Attack,Network AI,Detected DoS (38.7%),High
2025-12-27 02:49:01,Cyber Attack,Network AI,Detected DoS (39.5%),High
2025-12-27 02:49:01,Cyber Attack,Network AI,Detected DoS (39.5%),High
2025-12-27 02:49:01,Cyber Attack,Network AI,Detected DoS (39.5%),High
2025-12-27 02:49:01,Cyber Attack,Network AI,Detected DoS (39.2%),High
2025-12-27 02:49:01,Cyber Attack,Network AI,Detected DoS (38.7%),High
2025-12-27 02:49:02,Cyber Attack,Network AI,Detected DoS (39.5%),High
2025-12-27 02:49:02,Cyber Attack,Network AI,Detected DoS (39.2%),High
2025-12-27 02:49:02,Cyber Attack,Network AI,Detected DoS (38.7%),High
2025-12-27 02:49:02,Cyber Attack,Network AI,Detected DoS (39.3%),High
2025-12-27 02:49:02,Cyber Attack,Network AI,Detected DoS (39.5%),High
2025-12-27 02:49:02,Cyber Attack,Network AI,Detected DoS (39.3%),High
2025-12-27 02:49:38,Cyber Attack,Network AI,Detected Smurf (40.1%),High
2025-12-27 02:49:38,Cyber Attack,Network AI,Detected Smurf (40.1%),High
2025-12-27 02:49:38,Physical Anomaly,ECG AI,Spoofing (High Noise) (Loss: 0.17),High
2025-12-27 02:49:38,Physical Anomaly,ECG AI,Spoofing (High Noise) (Loss: 0.18),High
2025-12-27 02:49:38,Cyber Attack,Network AI,Detected Smurf (40.1%),High
2025-12-27 02:49:38,Physical Anomaly,ECG AI,Spoofing (High Noise) (Loss: 0.18),High
2025-12-27 02:49:38,Physical Anomaly,ECG AI,Spoofing (High Noise) (Loss: 0.19),High
2025-12-27 02:49:38,Cyber Attack,Network AI,Detected Smurf (40.1%),High
2025-12-27 02:49:38,Physical Anomaly,ECG AI,Spoofing (High Noise) (Loss: 0.19),High
2025-12-27 02:49:38,Physical Anomaly,ECG AI,Spoofing (High Noise) (Loss: 0.20),High
2025-12-27 02:49:38,Physical Anomaly,ECG AI,Spoofing (High Noise) (Loss: 0.23),High
2025-12-27 02:49:38,Cyber Attack,Network AI,Detected Smurf (40.1%),High
2025-12-27 02:49:38,Physical Anomaly,ECG AI,Spoofing (High Noise) (Loss: 0.27),High
2025-12-27 02:49:38,Physical Anomaly,ECG AI,Spoofing (High Noise) (Loss: 0.29),High
2025-12-27 02:49:38,Cyber Attack,Network AI,Detected Smurf (40.1%),High
2025-12-27 02:49:38,Physical Anomaly,ECG AI,Spoofing (High Noise) (Loss: 0.28),High
2025-12-27 02:49:39,Physical Anomaly,ECG AI,Spoofing (High Noise) (Loss: 0.26),High
2025-12-27 02:49:39,Physical Anomaly,ECG AI,Spoofing (High Noise) (Loss: 0.24),High
2025-12-27 02:49:39,Cyber Attack,Network AI,Detected Smurf (40.1%),High
2025-12-27 02:49:39,Physical Anomaly,ECG AI,Spoofing (High Noise) (Loss: 0.25),High
2025-12-27 02:49:39,Physical Anomaly,ECG AI,Spoofing (High Noise) (Loss: 0.26),High
2025-12-27 02:49:39,Cyber Attack,Network AI,Detected Smurf (40.1%),High
2025-12-27 02:49:39,Physical Anomaly,ECG AI,Spoofing (High Noise) (Loss: 0.24),High
2025-12-27 02:49:39,Physical Anomaly,ECG AI,Spoofing (High Noise) (Loss: 0.24),High
2025-12-27 02:49:39,Physical Anomaly,ECG AI,Spoofing (High Noise) (Loss: 0.25),High
2025-12-27 02:49:39,Cyber Attack,Network AI,Detected Smurf (40.1%),High
2025-12-27 02:49:39,Physical Anomaly,ECG AI,Spoofing (High Noise) (Loss: 0.25),High
2025-12-27 02:49:39,Physical Anomaly,ECG AI,Spoofing (High Noise) (Loss: 0.23),High
2025-12-27 02:49:39,Cyber Attack,Network AI,Detected Smurf (40.1%),High
2025-12-27 02:49:39,Physical Anomaly,ECG AI,Spoofing (High Noise) (Loss: 0.23),High
2025-12-27 02:49:39,Physical Anomaly,ECG AI,Spoofing (High Noise) (Loss: 0.26),High
2025-12-27 02:49:39,Cyber Attack,Network AI,Detected Smurf (40.1%),High
2025-12-27 02:49:39,Physical Anomaly,ECG AI,Spoofing (High Noise) (Loss: 0.25),High
2025-12-27 02:49:39,Physical Anomaly,ECG AI,Spoofing (High Noise) (Loss: 0.23),High
2025-12-27 02:49:39,Physical Anomaly,ECG AI,Spoofing (High Noise) (Loss: 0.21),High
2025-12-27 02:49:39,Cyber Attack,Network AI,Detected Smurf (40.1%),High
2025-12-27 02:49:39,Physical Anomaly,ECG AI,Spoofing (High Noise) (Loss: 0.26),High
2025-12-27 02:49:40,Physical Anomaly,ECG AI,Spoofing (High Noise) (Loss: 0.26),High
2025-12-27 02:49:40,Cyber Attack,Network AI,Detected Smurf (40.1%),High
2025-12-27 02:49:40,Physical Anomaly,ECG AI,Spoofing (High Noise) (Loss: 0.28),High
2025-12-27 02:49:40,Physical Anomaly,ECG AI,Spoofing (High Noise) (Loss: 0.27),High
2025-12-27 02:49:40,Cyber Attack,Network AI,Detected Smurf (40.1%),High
2025-12-27 02:49:40,Physical Anomaly,ECG AI,Spoofing (High Noise) (Loss: 0.25),High
2025-12-27 02:49:40,Physical Anomaly,ECG AI,Spoofing (High Noise) (Loss: 0.25),High
2025-12-27 02:49:40,Physical Anomaly,ECG AI,Spoofing (High Noise) (Loss: 0.23),High
2025-12-27 02:49:40,Cyber Attack,Network AI,Detected Smurf (40.1%),High
2025-12-27 02:49:40,Physical Anomaly,ECG AI,Spoofing (High Noise) (Loss: 0.23),High
2025-12-27 02:49:40,Physical Anomaly,ECG AI,Spoofing (High Noise) (Loss: 0.24),High
2025-12-27 02:49:40,Cyber Attack,Network AI,Detected Smurf (40.1%),High
2025-12-27 02:49:40,Physical Anomaly,ECG AI,Spoofing (High Noise) (Loss: 0.21),High
2025-12-27 02:49:41,Physical Anomaly,ECG AI,Spoofing (High Noise) (Loss: 0.26),High
2025-12-27 02:49:41,Cyber Attack,Network AI,Detected Smurf (40.1%),High
2025-12-27 02:49:41,Physical Anomaly,ECG AI,Spoofing (High Noise) (Loss: 0.30),High
2025-12-27 02:49:41,Physical Anomaly,ECG AI,Spoofing (High Noise) (Loss: 0.30),High
2025-12-27 02:49:41,Physical Anomaly,ECG AI,Spoofing (High Noise) (Loss: 0.33),High
2025-12-27 02:49:41,Cyber Attack,Network AI,Detected Smurf (40.1%),High
2025-12-27 02:49:41,Physical Anomaly,ECG AI,Spoofing (High Noise) (Loss: 0.31),High
2025-12-27 02:49:41,Physical Anomaly,ECG AI,Spoofing (High Noise) (Loss: 0.32),High
2025-12-27 02:49:41,Cyber Attack,Network AI,Detected Smurf (40.1%),High
2025-12-27 02:49:41,Physical Anomaly,ECG AI,Spoofing (High Noise) (Loss: 0.31),High
2025-12-27 02:49:41,Physical Anomaly,ECG AI,Spoofing (High Noise) (Loss: 0.36),High
2025-12-27 02:49:41,Physical Anomaly,ECG AI,Spoofing (High Noise) (Loss: 0.39),High
2025-12-27 02:49:41,Cyber Attack,Network AI,Detected Smurf (40.1%),High
2025-12-27 02:49:41,Physical Anomaly,ECG AI,Spoofing (High Noise) (Loss: 0.38),High
2025-12-27 02:49:41,Physical Anomaly,ECG AI,Spoofing (High Noise) (Loss: 0.40),High
2025-12-27 02:49:41,Cyber Attack,Network AI,Detected Smurf (40.1%),High
2025-12-27 02:49:41,Physical Anomaly,ECG AI,Spoofing (High Noise) (Loss: 0.43),High
2025-12-27 02:49:41,Physical Anomaly,ECG AI,Spoofing (High Noise) (Loss: 0.42),High
2025-12-27 02:49:41,Cyber Attack,Network AI,Detected Smurf (40.1%),High
2025-12-27 02:49:41,Physical Anomaly,ECG AI,Spoofing (High Noise) (Loss: 0.39),High
2025-12-27 02:49:42,Physical Anomaly,ECG AI,Spoofing (High Noise) (Loss: 0.36),High
2025-12-27 02:49:42,Physical Anomaly,ECG AI,Spoofing (High Noise) (Loss: 0.34),High
2025-12-27 02:49:42,Cyber Attack,Network AI,Detected Smurf (40.1%),High
2025-12-27 02:49:42,Physical Anomaly,ECG AI,Spoofing (High Noise) (Loss: 0.37),High
2025-12-27 02:49:42,Physical Anomaly,ECG AI,Spoofing (High Noise) (Loss: 0.35),High
2025-12-27 02:49:42,Cyber Attack,Network AI,Detected Smurf (40.1%),High
2025-12-27 02:49:42,Physical Anomaly,ECG AI,Spoofing (High Noise) (Loss: 0.37),High
2025-12-27 02:49:42,Physical Anomaly,ECG AI,Spoofing (High Noise) (Loss: 0.37),High
2025-12-27 02:49:42,Cyber Attack,Network AI,Detected Smurf (40.1%),High
2025-12-27 02:49:42,Physical Anomaly,ECG AI,Spoofing (High Noise) (Loss: 0.40),High
2025-12-27 02:49:42,Physical Anomaly,ECG AI,Spoofing (High Noise) (Loss: 0.39),High
2025-12-27 02:49:42,Physical Anomaly,ECG AI,Spoofing (High Noise) (Loss: 0.40),High
2025-12-27 02:49:42,Cyber Attack,Network AI,Detected Smurf (40.1%),High
2025-12-27 02:49:43,Physical Anomaly,ECG AI,Spoofing (High Noise) (Loss: 0.33),High
2025-12-27 02:49:43,Physical Anomaly,ECG AI,Spoofing (High Noise) (Loss: 0.33),High
2025-12-27 02:49:43,Cyber Attack,Network AI,Detected Smurf (40.1%),High
2025-12-27 02:49:43,Physical Anomaly,ECG AI,Spoofing (High Noise) (Loss: 0.35),High
2025-12-27 02:49:43,Physical Anomaly,ECG AI,Spoofing (High Noise) (Loss: 0.32),High
2025-12-27 02:49:43,Physical Anomaly,ECG AI,Spoofing (High Noise) (Loss: 0.37),High
2025-12-27 02:49:43,Cyber Attack,Network AI,Detected Smurf (40.1%),High
2025-12-27 02:49:43,Physical Anomaly,ECG AI,Spoofing (High Noise) (Loss: 0.35),High
2025-12-27 02:49:43,Physical Anomaly,ECG AI,Spoofing (High Noise) (Loss: 0.36),High
2025-12-27 02:49:43,Cyber Attack,Network AI,Detected Smurf (40.1%),High
2025-12-27 02:49:43,Physical Anomaly,ECG AI,Spoofing (High Noise) (Loss: 0.32),High
2025-12-27 02:49:43,Physical Anomaly,ECG AI,Spoofing (High Noise) (Loss: 0.30),High
2025-12-27 02:49:43,Cyber Attack,Network AI,Detected Smurf (40.1%),High
2025-12-27 02:49:43,Physical Anomaly,ECG AI,Spoofing (High Noise) (Loss: 0.31),High
2025-12-27 02:49:43,Physical Anomaly,ECG AI,Spoofing (High Noise) (Loss: 0.32),High
2025-12-27 02:49:43,Physical Anomaly,ECG AI,Spoofing (High Noise) (Loss: 0.33),High
2025-12-27 02:49:43,Cyber Attack,Network AI,Detected Smurf (40.1%),High
2025-12-27 02:49:43,Physical Anomaly,ECG AI,Spoofing (High Noise) (Loss: 0.33),High
2025-12-27 02:49:43,Physical Anomaly,ECG AI,Spoofing (High Noise) (Loss: 0.27),High
2025-12-27 02:49:44,Cyber Attack,Network AI,Detected Smurf (40.1%),High
2025-12-27 02:49:44,Physical Anomaly,ECG AI,Spoofing (High Noise) (Loss: 0.31),High
2025-12-27 02:49:44,Physical Anomaly,ECG AI,Spoofing (High Noise) (Loss: 0.32),High
2025-12-27 02:49:44,Physical Anomaly,ECG AI,Spoofing (High Noise) (Loss: 0.30),High
2025-12-27 02:49:44,Cyber Attack,Network AI,Detected Smurf (40.1%),High
2025-12-27 02:49:44,Physical Anomaly,ECG AI,Spoofing (High Noise) (Loss: 0.30),High
2025-12-27 02:49:44,Physical Anomaly,ECG AI,Spoofing (High Noise) (Loss: 0.28),High
2025-12-27 02:49:44,Cyber Attack,Network AI,Detected Smurf (40.1%),High
2025-12-27 02:49:44,Physical Anomaly,ECG AI,Spoofing (High Noise) (Loss: 0.29),High
2025-12-27 02:49:44,Physical Anomaly,ECG AI,Spoofing (High Noise) (Loss: 0.26),High
2025-12-27 02:49:44,Physical Anomaly,ECG AI,Spoofing (High Noise) (Loss: 0.26),High
2025-12-27 02:49:44,Cyber Attack,Network AI,Detected Smurf (40.1%),High
2025-12-27 02:49:44,Physical Anomaly,ECG AI,Spoofing (High Noise) (Loss: 0.24),High
2025-12-27 02:49:44,Physical Anomaly,ECG AI,Spoofing (High Noise) (Loss: 0.22),High
2025-12-27 02:49:44,Cyber Attack,Network AI,Detected Smurf (40.1%),High
2025-12-27 02:49:45,Physical Anomaly,ECG AI,Spoofing (High Noise) (Loss: 0.26),High
2025-12-27 02:49:45,Physical Anomaly,ECG AI,Spoofing (High Noise) (Loss: 0.25),High
2025-12-27 02:49:45,Cyber Attack,Network AI,Detected Smurf (40.1%),High
2025-12-27 02:49:45,Physical Anomaly,ECG AI,Spoofing (High Noise) (Loss: 0.27),High
2025-12-27 02:49:45,Physical Anomaly,ECG AI,Spoofing (High Noise) (Loss: 0.29),High
2025-12-27 02:49:45,Physical Anomaly,ECG AI,Spoofing (High Noise) (Loss: 0.27),High
2025-12-27 02:49:45,Cyber Attack,Network AI,Detected Smurf (40.1%),High
2025-12-27 02:49:45,Physical Anomaly,ECG AI,Spoofing (High Noise) (Loss: 0.29),High
2025-12-27 02:49:45,Physical Anomaly,ECG AI,Spoofing (High Noise) (Loss: 0.26),High
2025-12-27 02:49:45,Cyber Attack,Network AI,Detected Smurf (40.1%),High
2025-12-27 02:49:45,Physical Anomaly,ECG AI,Spoofing (High Noise) (Loss: 0.24),High
2025-12-27 02:49:45,Physical Anomaly,ECG AI,Spoofing (High Noise) (Loss: 0.24),High
2025-12-27 02:49:45,Cyber Attack,Network AI,Detected Smurf (40.1%),High
2025-12-27 02:49:45,Physical Anomaly,ECG AI,Spoofing (High Noise) (Loss: 0.23),High
2025-12-27 02:49:46,Physical Anomaly,ECG AI,Spoofing (High Noise) (Loss: 0.26),High
2025-12-27 02:49:46,Physical Anomaly,ECG AI,Spoofing (High Noise) (Loss: 0.27),High
2025-12-27 02:49:46,Cyber Attack,Network AI,Detected Smurf (40.1%),High
2025-12-27 02:49:46,Physical Anomaly,ECG AI,Spoofing (High Noise) (Loss: 0.30),High
2025-12-27 02:49:46,Physical Anomaly,ECG AI,Spoofing (High Noise) (Loss: 0.28),High
2025-12-27 02:49:46,Cyber Attack,Network AI,Detected Smurf (40.1%),High
2025-12-27 02:49:46,Physical Anomaly,ECG AI,Spoofing (High Noise) (Loss: 0.28),High
2025-12-27 02:49:46,Physical Anomaly,ECG AI,Spoofing (High Noise) (Loss: 0.29),High
2025-12-27 02:49:46,Physical Anomaly,ECG AI,Spoofing (High Noise) (Loss: 0.27),High
2025-12-27 02:49:46,Cyber Attack,Network AI,Detected Smurf (40.1%),High
2025-12-27 02:49:46,Physical Anomaly,ECG AI,Spoofing (High Noise) (Loss: 0.28),High
2025-12-27 02:49:46,Physical Anomaly,ECG AI,Spoofing (High Noise) (Loss: 0.28),High
2025-12-27 02:49:46,Cyber Attack,Network AI,Detected Smurf (40.1%),High
2025-12-27 02:49:46,Physical Anomaly,ECG AI,Spoofing (High Noise) (Loss: 0.27),High
2025-12-27 02:49:46,Physical Anomaly,ECG AI,Spoofing (High Noise) (Loss: 0.31),High
2025-12-27 02:49:46,Physical Anomaly,ECG AI,Spoofing (High Noise) (Loss: 0.30),High
2025-12-27 02:49:46,Cyber Attack,Network AI,Detected Smurf (40.1%),High
2025-12-27 02:49:46,Physical Anomaly,ECG AI,Spoofing (High Noise) (Loss: 0.30),High
2025-12-27 02:49:46,Physical Anomaly,ECG AI,Spoofing (High Noise) (Loss: 0.30),High
2025-12-27 02:49:47,Cyber Attack,Network AI,Detected Smurf (40.1%),High
2025-12-27 02:49:47,Physical Anomaly,ECG AI,Spoofing (High Noise) (Loss: 0.31),High
2025-12-27 02:49:47,Physical Anomaly,ECG AI,Spoofing (High Noise) (Loss: 0.30),High
2025-12-27 02:49:47,Physical Anomaly,ECG AI,Spoofing (High Noise) (Loss: 0.25),High
2025-12-27 02:49:47,Cyber Attack,Network AI,Detected Smurf (40.1%),High
2025-12-27 02:49:47,Physical Anomaly,ECG AI,Spoofing (High Noise) (Loss: 0.26),High
2025-12-27 02:49:47,Physical Anomaly,ECG AI,Spoofing (High Noise) (Loss: 0.25),High
2025-12-27 02:49:47,Cyber Attack,Network AI,Detected Smurf (40.1%),High
2025-12-27 02:49:47,Physical Anomaly,ECG AI,Spoofing (High Noise) (Loss: 0.25),High
2025-12-27 02:49:47,Physical Anomaly,ECG AI,Spoofing (High Noise) (Loss: 0.24),High
2025-12-27 02:49:47,Physical Anomaly,ECG AI,Spoofing (High Noise) (Loss: 0.23),High
2025-12-27 02:49:47,Cyber Attack,Network AI,Detected Smurf (40.1%),High
2025-12-27 02:49:47,Physical Anomaly,ECG AI,Spoofing (High Noise) (Loss: 0.24),High
2025-12-27 02:49:47,Physical Anomaly,ECG AI,Spoofing (High Noise) (Loss: 0.25),High
2025-12-27 02:49:47,Cyber Attack,Network AI,Detected Smurf (40.1%),High
2025-12-27 02:49:48,Physical Anomaly,ECG AI,Spoofing (High Noise) (Loss: 0.23),High
2025-12-27 02:49:48,Physical Anomaly,ECG AI,Spoofing (High Noise) (Loss: 0.24),High
2025-12-27 02:49:48,Cyber Attack,Network AI,Detected Smurf (40.1%),High
2025-12-27 02:49:48,Physical Anomaly,ECG AI,Spoofing (High Noise) (Loss: 0.23),High
2025-12-27 02:49:48,Physical Anomaly,ECG AI,Spoofing (High Noise) (Loss: 0.24),High
2025-12-27 02:49:48,Physical Anomaly,ECG AI,Spoofing (High Noise) (Loss: 0.22),High
2025-12-27 02:49:48,Cyber Attack,Network AI,Detected Smurf (40.1%),High
2025-12-27 02:49:48,Physical Anomaly,ECG AI,Spoofing (High Noise) (Loss: 0.22),High
2025-12-27 02:49:48,Physical Anomaly,ECG AI,Spoofing (High Noise) (Loss: 0.25),High
2025-12-27 02:49:48,Cyber Attack,Network AI,Detected Smurf (40.1%),High
2025-12-27 02:49:48,Physical Anomaly,ECG AI,Spoofing (High Noise) (Loss: 0.27),High
2025-12-27 02:49:48,Physical Anomaly,ECG AI,Spoofing (High Noise) (Loss: 0.30),High
2025-12-27 02:49:48,Cyber Attack,Network AI,Detected Smurf (40.1%),High
2025-12-27 02:49:48,Physical Anomaly,ECG AI,Spoofing (High Noise) (Loss: 0.28),High
2025-12-27 02:49:49,Physical Anomaly,ECG AI,Spoofing (High Noise) (Loss: 0.29),High
2025-12-27 02:49:49,Physical Anomaly,ECG AI,Spoofing (High Noise) (Loss: 0.30),High
2025-12-27 02:49:49,Cyber Attack,Network AI,Detected Smurf (40.1%),High
2025-12-27 02:49:49,Physical Anomaly,ECG AI,Spoofing (High Noise) (Loss: 0.26),High
2025-12-27 02:49:49,Physical Anomaly,ECG AI,Spoofing (High Noise) (Loss: 0.26),High
2025-12-27 02:49:49,Cyber Attack,Network AI,Detected Smurf (40.1%),High
2025-12-27 02:49:49,Physical Anomaly,ECG AI,Spoofing (High Noise) (Loss: 0.24),High
2025-12-27 02:49:49,Physical Anomaly,ECG AI,Spoofing (High Noise) (Loss: 0.24),High
2025-12-27 02:49:49,Physical Anomaly,ECG AI,Spoofing (High Noise) (Loss: 0.26),High
2025-12-27 02:49:49,Cyber Attack,Network AI,Detected Smurf (40.1%),High
2025-12-27 02:49:49,Physical Anomaly,ECG AI,Spoofing (High Noise) (Loss: 0.24),High
2025-12-27 02:49:49,Physical Anomaly,ECG AI,Spoofing (High Noise) (Loss: 0.25),High
2025-12-27 02:49:49,Cyber Attack,Network AI,Detected Smurf (40.1%),High
2025-12-27 02:49:49,Physical Anomaly,ECG AI,Spoofing (High Noise) (Loss: 0.25),High
2025-12-27 02:49:49,Physical Anomaly,ECG AI,Spoofing (High Noise) (Loss: 0.23),High
2025-12-27 02:49:49,Physical Anomaly,ECG AI,Spoofing (High Noise) (Loss: 0.21),High
2025-12-27 02:49:49,Cyber Attack,Network AI,Detected Smurf (40.1%),High
2025-12-27 02:49:49,Physical Anomaly,ECG AI,Spoofing (High Noise) (Loss: 0.17),High
2025-12-27 02:49:49,Physical Anomaly,ECG AI,Spoofing (High Noise) (Loss: 0.18),High
2025-12-27 02:49:49,Cyber Attack,Network AI,Detected Smurf (40.1%),High
2025-12-27 02:49:49,Physical Anomaly,ECG AI,Spoofing (High Noise) (Loss: 0.15),High
2025-12-27 02:49:49,Physical Anomaly,ECG AI,Spoofing (High Noise) (Loss: 0.16),High
