Timestamp,Type,Source,Message,Severity
2026-01-07 13:17:34,Cyber Attack,Network AI,Detected Smurf (40.1%),High
2026-01-07 13:17:34,Physical Anomaly,ECG AI,Spoofing (High Noise) (Loss: 0.34),High
2026-01-07 13:17:34,Physical Anomaly,ECG AI,Spoofing (High Noise) (Loss: 0.35),High
2026-01-07 13:17:34,Physical Anomaly,ECG AI,Spoofing (High Noise) (Loss: 0.33),High
2026-01-07 13:17:34,Cyber Attack,Network AI,Detected Smurf (40.1%),High
2026-01-07 13:17:34,Physical Anomaly,ECG AI,Spoofing (High Noise) (Loss: 0.31),High
2026-01-07 13:17:34,Physical Anomaly,ECG AI,Spoofing (High Noise) (Loss: 0.28),High
2026-01-07 13:17:34,Cyber Attack,Network AI,Detected Smurf (40.1%),High
2026-01-07 13:17:34,Physical Anomaly,ECG AI,Spoofing (High Noise) (Loss: 0.26),High
2026-01-07 13:17:34,Physical Anomaly,ECG AI,Spoofing (High Noise) (Loss: 0.25),High
2026-01-07 13:17:34,Physical Anomaly,ECG AI,Spoofing (High Noise) (Loss: 0.25),High
2026-01-07 13:17:34,Cyber Attack,Network AI,Detected Smurf (40.1%),High
2026-01-07 13:17:34,Physical Anomaly,ECG AI,Spoofing (High Noise) (Loss: 0.27),High
2026-01-07 13:17:34,Physical Anomaly,ECG AI,Spoofing (High Noise) (Loss: 0.26),High
2026-01-07 13:17:34,Cyber Attack,Network AI,Detected Smurf (40.1%),High
2026-01-07 13:17:34,Physical Anomaly,ECG AI,Spoofing (High Noise) (Loss: 0.24),High
2026-01-07 13:17:34,Physical Anomaly,ECG AI,Spoofing (High Noise) (Loss: 0.24),High
2026-01-07 13:17:34,Physical Anomaly,ECG AI,Spoofing (High Noise) (Loss: 0.25),High
2026-01-07 13:17:34,Cyber Attack,Network AI,Detected Smurf (40.1%),High
2026-01-07 13:17:35,Physical Anomaly,ECG AI,Spoofing (High Noise) (Loss: 0.24),High
2026-01-07 13:17:35,Physical Anomaly,ECG AI,Spoofing (High Noise) (Loss: 0.23),High
2026-01-07 13:17:35,Cyber Attack,Network AI,Detected Smurf (40.1%),High
2026-01-07 13:17:35,Physical Anomaly,ECG AI,Spoofing (High Noise) (Loss: 0.23),High
2026-01-07 13:17:35,Physical Anomaly,ECG AI,Spoofing (High Noise) (Loss: 0.24),High
2026-01-07 13:17:35,Physical Anomaly,ECG AI,Spoofing (High Noise) (Loss: 0.27),High
2026-01-07 13:17:35,Cyber Attack,Network AI,Detected Smurf (40.1%),High
2026-01-07 13:17:35,Physical Anomaly,ECG AI,Spoofing (High Noise) (Loss: 0.31),High
2026-01-07 13:17:35,Physical Anomaly,ECG AI,Spoofing (High Noise) (Loss: 0.29),High
2026-01-07 13:17:35,Cyber Attack,Network AI,Detected Smurf (40.1%),High
2026-01-07 13:17:35,Physical Anomaly,ECG AI,Spoofing (High Noise) (Loss: 0.33),High
2026-01-07 13:17:36,Physical Anomaly,ECG AI,Spoofing (High Noise) (Loss: 0.30),High
2026-01-07 13:17:36,Cyber Attack,Network AI,Detected Smurf (40.1%),High
2026-01-07 13:17:36,Physical Anomaly,ECG AI,Spoofing (High Noise) (Loss: 0.32),High
2026-01-07 13:17:36,Physical Anomaly,ECG AI,Spoofing (High Noise) (Loss: 0.27),High
2026-01-07 13:17:36,Physical Anomaly,ECG AI,Spoofing (High Noise) (Loss: 0.29),High
2026-01-07 13:17:36,Cyber Attack,Network AI,Detected Smurf (40.1%),High
2026-01-07 13:17:36,Physical Anomaly,ECG AI,Spoofing (High Noise) (Loss: 0.31),High
2026-01-07 13:17:36,Physical Anomaly,ECG AI,Spoofing (High Noise) (Loss: 0.29),High
2026-01-07 13:17:36,Cyber Attack,Network AI,Detected Smurf (40.1%),High
2026-01-07 13:17:36,Physical Anomaly,ECG AI,Spoofing (High Noise) (Loss: 0.34),High
2026-01-07 13:17:36,Physical Anomaly,ECG AI,Spoofing (High Noise) (Loss: 0.32),High
2026-01-07 13:17:36,Cyber Attack,Network AI,Detected Smurf (40.1%),High
2026-01-07 13:17:36,Physical Anomaly,ECG AI,Spoofing (High Noise) (Loss: 0.32),High
2026-01-07 13:17:36,Physical Anomaly,ECG AI,Spoofing (High Noise) (Loss: 0.35),High
2026-01-07 13:17:36,Physical Anomaly,ECG AI,Spoofing (High Noise) (Loss: 0.32),High
2026-01-07 13:17:36,Cyber Attack,Network AI,Detected Smurf (40.1%),High
2026-01-07 13:17:36,Physical Anomaly,ECG AI,Spoofing (High Noise) (Loss: 0.28),High
2026-01-07 13:17:37,Physical Anomaly,ECG AI,Spoofing (High Noise) (Loss: 0.23),High
2026-01-07 13:17:37,Cyber Attack,Network AI,Detected Smurf (40.1%),High
2026-01-07 13:17:37,Physical Anomaly,ECG AI,Spoofing (High Noise) (Loss: 0.29),High
2026-01-07 13:17:37,Physical Anomaly,ECG AI,Spoofing (High Noise) (Loss: 0.28),High
2026-01-07 13:17:37,Cyber Attack,Network AI,Detected Smurf (40.1%),High
2026-01-07 13:17:37,Physical Anomaly,ECG AI,Spoofing (High Noise) (Loss: 0.28),High
2026-01-07 13:17:37,Physical Anomaly,ECG AI,Spoofing (High Noise) (Loss: 0.30),High
2026-01-07 13:17:37,Physical Anomaly,ECG AI,Spoofing (High Noise) (Loss: 0.27),High
2026-01-07 13:17:37,Cyber Attack,Network AI,Detected Smurf (40.1%),High
2026-01-07 13:17:37,Physical Anomaly,ECG AI,Spoofing (High Noise) (Loss: 0.26),High
2026-01-07 13:17:37,Physical Anomaly,ECG AI,Spoofing (High Noise) (Loss: 0.28),High
2026-01-07 13:17:37,Cyber Attack,Network AI,Detected Smurf (40.1%),High
2026-01-07 13:17:37,Physical Anomaly,ECG AI,Spoofing (High Noise) (Loss: 0.27),High
2026-01-07 13:17:37,Physical Anomaly,ECG AI,Spoofing (High Noise) (Loss: 0.28),High
2026-01-07 13:17:37,Physical Anomaly,ECG AI,Spoofing (High Noise) (Loss: 0.26),High
2026-01-07 13:17:37,Cyber Attack,Network AI,Detected Smurf (40.1%),High
2026-01-07 13:17:37,Physical Anomaly,ECG AI,Spoofing (High Noise) (Loss: 0.27),High
2026-01-07 13:17:37,Physical Anomaly,ECG AI,Spoofing (High Noise) (Loss: 0.29),High
2026-01-07 13:17:38,Cyber Attack,Network AI,Detected Smurf (40.1%),High
2026-01-07 13:17:38,Physical Anomaly,ECG AI,Spoofing (High Noise) (Loss: 0.31),High
2026-01-07 13:17:38,Physical Anomaly,ECG AI,Spoofing (High Noise) (Loss: 0.33),High
2026-01-07 13:17:38,Physical Anomaly,ECG AI,Spoofing (High Noise) (Loss: 0.34),High
2026-01-07 13:17:38,Cyber Attack,Network AI,Detected Smurf (40.1%),High
2026-01-07 13:17:38,Physical Anomaly,ECG AI,Spoofing (High Noise) (Loss: 0.34),High
2026-01-07 13:17:38,Physical Anomaly,ECG AI,Spoofing (High Noise) (Loss: 0.35),High
2026-01-07 13:17:38,Cyber Attack,Network AI,Detected Smurf (40.1%),High
2026-01-07 13:17:38,Physical Anomaly,ECG AI,Spoofing (High Noise) (Loss: 0.38),High
2026-01-07 13:17:38,Physical Anomaly,ECG AI,Spoofing (High Noise) (Loss: 0.37),High
2026-01-07 13:17:38,Physical Anomaly,ECG AI,Spoofing (High Noise) (Loss: 0.33),High
2026-01-07 13:17:38,Cyber Attack,Network AI,Detected Smurf (40.1%),High
2026-01-07 13:17:38,Physical Anomaly,ECG AI,Spoofing (High Noise) (Loss: 0.30),High
2026-01-07 13:17:39,Physical Anomaly,ECG AI,Spoofing (High Noise) (Loss: 0.31),High
2026-01-07 13:17:39,Cyber Attack,Network AI,Detected Smurf (40.1%),High
2026-01-07 13:17:39,Physical Anomaly,ECG AI,Spoofing (High Noise) (Loss: 0.29),High
2026-01-07 13:17:39,Physical Anomaly,ECG AI,Spoofing (High Noise) (Loss: 0.31),High
2026-01-07 13:17:39,Cyber Attack,Network AI,Detected Smurf (40.1%),High
2026-01-07 13:17:39,Physical Anomaly,ECG AI,Spoofing (High Noise) (Loss: 0.30),High
2026-01-07 13:17:39,Physical Anomaly,ECG AI,Spoofing (High Noise) (Loss: 0.26),High
2026-01-07 13:17:39,Physical Anomaly,ECG AI,Spoofing (High Noise) (Loss: 0.26),High
2026-01-07 13:17:39,Cyber Attack,Network AI,Detected Smurf (40.1%),High
2026-01-07 13:17:39,Physical Anomaly,ECG AI,Spoofing (High Noise) (Loss: 0.25),High
2026-01-07 13:17:39,Physical Anomaly,ECG AI,Spoofing (High Noise) (Loss: 0.25),High
2026-01-07 13:17:39,Cyber Attack,Network AI,Detected Smurf (40.1%),High
2026-01-07 13:17:39,Physical Anomaly,ECG AI,Spoofing (High Noise) (Loss: 0.22),High
2026-01-07 13:17:39,Physical Anomaly,ECG AI,Spoofing (High Noise) (Loss: 0.23),High
2026-01-07 13:17:39,Physical Anomaly,ECG AI,Spoofing (High Noise) (Loss: 0.23),High
2026-01-07 13:17:39,Cyber Attack,Network AI,Detected Smurf (40.1%),High
2026-01-07 13:17:39,Physical Anomaly,ECG AI,Spoofing (High Noise) (Loss: 0.23),High
2026-01-07 13:17:39,Physical Anomaly,ECG AI,Spoofing (High Noise) (Loss: 0.24),High
2026-01-07 13:17:39,Cyber Attack,Network AI,Detected Smurf (40.1%),High
2026-01-07 13:17:39,Physical Anomaly,ECG AI,Spoofing (High Noise) (Loss: 0.25),High
2026-01-07 13:17:40,Physical Anomaly,ECG AI,Spoofing (High Noise) (Loss: 0.25),High
2026-01-07 13:17:40,Physical Anomaly,ECG AI,Spoofing (High Noise) (Loss: 0.25),High
2026-01-07 13:17:40,Cyber Attack,Network AI,Detected Smurf (40.1%),High
2026-01-07 13:17:40,Physical Anomaly,ECG AI,Spoofing (High Noise) (Loss: 0.23),High
2026-01-07 13:17:40,Physical Anomaly,ECG AI,Spoofing (High Noise) (Loss: 0.26),High
2026-01-07 13:17:40,Cyber Attack,Network AI,Detected Smurf (40.1%),High
2026-01-07 13:17:40,Physical Anomaly,ECG AI,Spoofing (High Noise) (Loss: 0.25),High
2026-01-07 13:17:40,Physical Anomaly,ECG AI,Spoofing (High Noise) (Loss: 0.26),High
2026-01-07 13:17:40,Physical Anomaly,ECG AI,Spoofing (High Noise) (Loss: 0.26),High
2026-01-07 13:17:40,Cyber Attack,Network AI,Detected Smurf (40.1%),High
2026-01-07 13:17:40,Physical Anomaly,ECG AI,Spoofing (High Noise) (Loss: 0.26),High
2026-01-07 13:17:40,Physical Anomaly,ECG AI,Spoofing (High Noise) (Loss: 0.27),High
2026-01-07 13:17:40,Cyber Attack,Network AI,Detected Smurf (40.1%),High
2026-01-07 13:17:40,Physical Anomaly,ECG AI,Spoofing (High Noise) (Loss: 0.29),High
2026-01-07 13:17:40,Physical Anomaly,ECG AI,Spoofing (High Noise) (Loss: 0.28),High
2026-01-07 13:17:40,Cyber Attack,Network AI,Detected Smurf (40.1%),High
2026-01-07 13:17:40,Physical Anomaly,ECG AI,Spoofing (High Noise) (Loss: 0.29),High
2026-01-07 13:17:40,Physical Anomaly,ECG AI,Spoofing (High Noise) (Loss: 0.27),High
2026-01-07 13:17:41,Physical Anomaly,ECG AI,Spoofing (High Noise) (Loss: 0.26),High
2026-01-07 13:17:41,Cyber Attack,Network AI,Detected Smurf (40.1%),High
2026-01-07 13:17:41,Physical Anomaly,ECG AI,Spoofing (High Noise) (Loss: 0.24),High
2026-01-07 13:17:41,Physical Anomaly,ECG AI,Spoofing (High Noise) (Loss: 0.24),High
2026-01-07 13:17:41,Cyber Attack,Network AI,Detected Smurf (40.1%),High
2026-01-07 13:17:41,Physical Anomaly,ECG AI,Spoofing (High Noise) (Loss: 0.23),High
2026-01-07 13:17:41,Physical Anomaly,ECG AI,Spoofing (High Noise) (Loss: 0.21),High
2026-01-07 13:17:41,Cyber Attack,Network AI,Detected Smurf (40.1%),High
2026-01-07 13:17:41,Physical Anomaly,ECG AI,Spoofing (High Noise) (Loss: 0.23),High
2026-01-07 13:17:41,Physical Anomaly,ECG AI,Spoofing (High Noise) (Loss: 0.23),High
2026-01-07 13:17:41,Physical Anomaly,ECG AI,Spoofing (High Noise) (Loss: 0.23),High
2026-01-07 13:17:41,Cyber Attack,Network AI,Detected Smurf (40.1%),High
2026-01-07 13:17:41,Physical Anomaly,ECG AI,Spoofing (High Noise) (Loss: 0.23),High
2026-01-07 13:17:41,Physical Anomaly,ECG AI,Spoofing (High Noise) (Loss: 0.22),High
2026-01-07 13:17:41,Cyber Attack,Network AI,Detected Smurf (40.1%),High
2026-01-07 13:17:41,Physical Anomaly,ECG AI,Spoofing (High Noise) (Loss: 0.20),High
2026-01-07 13:17:42,Physical Anomaly,ECG AI,Spoofing (High Noise) (Loss: 0.17),High
2026-01-07 13:17:42,Cyber Attack,Network AI,Detected Smurf (40.1%),High
2026-01-07 13:17:42,Physical Anomaly,ECG AI,Spoofing (High Noise) (Loss: 0.18),High
2026-01-07 13:17:42,Physical Anomaly,ECG AI,Spoofing (High Noise) (Loss: 0.21),High
2026-01-07 13:17:42,Physical Anomaly,ECG AI,Spoofing (High Noise) (Loss: 0.22),High
2026-01-07 13:17:42,Cyber Attack,Network AI,Detected Smurf (40.1%),High
2026-01-07 13:17:42,Physical Anomaly,ECG AI,Spoofing (High Noise) (Loss: 0.25),High
2026-01-07 13:17:42,Physical Anomaly,ECG AI,Spoofing (High Noise) (Loss: 0.27),High
2026-01-07 13:17:42,Cyber Attack,Network AI,Detected Smurf (40.1%),High
2026-01-07 13:17:42,Physical Anomaly,ECG AI,Spoofing (High Noise) (Loss: 0.33),High
2026-01-07 13:17:42,Physical Anomaly,ECG AI,Spoofing (High Noise) (Loss: 0.33),High
2026-01-07 13:17:42,Cyber Attack,Network AI,Detected Smurf (40.1%),High
2026-01-07 13:17:42,Physical Anomaly,ECG AI,Spoofing (High Noise) (Loss: 0.33),High
2026-01-07 13:17:42,Physical Anomaly,ECG AI,Spoofing (High Noise) (Loss: 0.35),High
2026-01-07 13:17:43,Physical Anomaly,ECG AI,Spoofing (High Noise) (Loss: 0.31),High
2026-01-07 13:17:43,Cyber Attack,Network AI,Detected Smurf (40.1%),High
2026-01-07 13:17:43,Physical Anomaly,ECG AI,Spoofing (High Noise) (Loss: 0.29),High
2026-01-07 13:17:43,Physical Anomaly,ECG AI,Spoofing (High Noise) (Loss: 0.29),High
2026-01-07 13:17:43,Cyber Attack,Network AI,Detected Smurf (40.1%),High
2026-01-07 13:17:43,Physical Anomaly,ECG AI,Spoofing (High Noise) (Loss: 0.26),High
2026-01-07 13:17:43,Physical Anomaly,ECG AI,Spoofing (High Noise) (Loss: 0.29),High
2026-01-07 13:17:43,Physical Anomaly,ECG AI,Spoofing (High Noise) (Loss: 0.29),High
2026-01-07 13:17:43,Cyber Attack,Network AI,Detected Smurf (40.1%),High
2026-01-07 13:17:43,Physical Anomaly,ECG AI,Spoofing (High Noise) (Loss: 0.26),High
2026-01-07 13:17:43,Physical Anomaly,ECG AI,Spoofing (High Noise) (Loss: 0.25),High
2026-01-07 13:17:43,Cyber Attack,Network AI,Detected Smurf (40.1%),High
2026-01-07 13:17:43,Physical Anomaly,ECG AI,Spoofing (High Noise) (Loss: 0.27),High
2026-01-07 13:17:44,Cyber Attack,Network AI,Detected Smurf (40.1%),High
2026-01-07 13:17:44,Physical Anomaly,ECG AI,Spoofing (High Noise) (Loss: 0.24),High
2026-01-07 13:17:44,Physical Anomaly,ECG AI,Spoofing (High Noise) (Loss: 0.20),High
2026-01-07 13:17:44,Physical Anomaly,ECG AI,Spoofing (High Noise) (Loss: 0.21),High
2026-01-07 13:17:44,Cyber Attack,Network AI,Detected Smurf (40.1%),High
2026-01-07 13:17:44,Physical Anomaly,ECG AI,Spoofing (High Noise) (Loss: 0.18),High
2026-01-07 13:17:44,Physical Anomaly,ECG AI,Spoofing (High Noise) (Loss: 0.16),High
2026-01-07 13:17:44,Physical Anomaly,ECG AI,Spoofing (High Noise) (Loss: 0.21),High
2026-01-07 13:17:44,Cyber Attack,Network AI,Detected Smurf (40.1%),High
2026-01-07 13:17:44,Physical Anomaly,ECG AI,Spoofing (High Noise) (Loss: 0.25),High
2026-01-07 13:17:44,Physical Anomaly,ECG AI,Spoofing (High Noise) (Loss: 0.25),High
2026-01-07 13:17:44,Cyber Attack,Network AI,Detected Smurf (40.1%),High
2026-01-07 13:17:44,Physical Anomaly,ECG AI,Spoofing (High Noise) (Loss: 0.28),High
2026-01-07 13:17:44,Physical Anomaly,ECG AI,Spoofing (High Noise) (Loss: 0.30),High
2026-01-07 13:17:44,Cyber Attack,Network AI,Detected Smurf (40.1%),High
2026-01-07 13:17:44,Physical Anomaly,ECG AI,Spoofing (High Noise) (Loss: 0.32),High
2026-01-07 13:17:44,Physical Anomaly,ECG AI,Spoofing (High Noise) (Loss: 0.29),High
2026-01-07 13:17:45,Physical Anomaly,ECG AI,Spoofing (High Noise) (Loss: 0.28),High
2026-01-07 13:17:45,Cyber Attack,Network AI,Detected Smurf (40.1%),High
2026-01-07 13:17:45,Physical Anomaly,ECG AI,Spoofing (High Noise) (Loss: 0.27),High
2026-01-07 13:17:45,Physical Anomaly,ECG AI,Spoofing (High Noise) (Loss: 0.25),High
2026-01-07 13:17:45,Cyber Attack,Network AI,Detected Smurf (40.1%),High
2026-01-07 13:17:45,Physical Anomaly,ECG AI,Spoofing (High Noise) (Loss: 0.27),High
2026-01-07 13:17:45,Physical Anomaly,ECG AI,Spoofing (High Noise) (Loss: 0.26),High
2026-01-07 13:17:45,Physical Anomaly,ECG AI,Spoofing (High Noise) (Loss: 0.25),High
2026-01-07 13:17:45,Cyber Attack,Network AI,Detected Smurf (40.1%),High
