Timestamp,True_Label,AI_Prediction,Confidence
2026-01-07 13:16:31,Normal,Normal,0.4067
2026-01-07 13:16:32,Normal,Normal,0.3981
2026-01-07 13:16:32,Normal,Normal,0.3958
2026-01-07 13:16:32,Normal,Normal,0.4078
2026-01-07 13:16:32,Normal,Normal,0.4066
2026-01-07 13:16:32,Normal,Normal,0.4068
2026-01-07 13:16:33,Normal,Normal,0.4072
2026-01-07 13:16:33,Normal,Normal,0.4045
2026-01-07 13:16:33,Normal,Normal,0.3939
2026-01-07 13:16:33,Normal,Normal,0.4066
2026-01-07 13:16:33,Normal,Normal,0.3971
2026-01-07 13:16:34,Normal,Normal,0.4079
2026-01-07 13:16:34,Normal,Normal,0.4071
2026-01-07 13:16:34,Normal,Normal,0.4075
2026-01-07 13:16:34,Normal,Normal,0.3958
2026-01-07 13:16:34,Normal,Normal,0.3958
2026-01-07 13:16:35,Normal,Normal,0.3970
2026-01-07 13:16:35,Normal,Normal,0.4079
2026-01-07 13:16:35,Normal,Normal,0.3977
2026-01-07 13:16:35,Normal,Normal,0.3958
2026-01-07 13:16:35,Normal,Normal,0.3958
2026-01-07 13:16:36,Normal,Normal,0.3780
2026-01-07 13:16:36,Normal,Normal,0.4077
2026-01-07 13:16:36,Normal,Normal,0.4045
2026-01-07 13:16:36,Normal,Normal,0.3977
2026-01-07 13:16:37,Normal,Normal,0.3900
2026-01-07 13:16:37,Normal,Normal,0.4065
2026-01-07 13:16:37,Normal,Normal,0.3961
2026-01-07 13:16:37,Normal,Normal,0.4068
2026-01-07 13:16:37,Normal,Normal,0.3908
2026-01-07 13:16:38,Normal,Normal,0.3989
2026-01-07 13:16:38,Normal,Normal,0.3957
2026-01-07 13:16:38,Normal,Normal,0.4075
2026-01-07 13:16:38,Normal,Normal,0.4065
2026-01-07 13:16:38,Normal,Normal,0.3902
2026-01-07 13:16:39,Normal,Normal,0.3901
2026-01-07 13:16:39,Normal,Normal,0.4078
2026-01-07 13:16:39,Normal,Normal,0.3928
2026-01-07 13:16:39,Normal,Normal,0.4078
2026-01-07 13:16:39,Normal,Normal,0.3958
2026-01-07 13:16:40,Normal,Normal,0.4071
2026-01-07 13:16:40,Normal,Normal,0.3884
2026-01-07 13:16:40,Normal,Normal,0.3958
2026-01-07 13:16:40,Normal,Normal,0.3985
2026-01-07 13:16:40,Normal,Normal,0.4066
2026-01-07 13:16:41,Normal,Normal,0.4068
2026-01-07 13:16:41,Normal,Normal,0.4066
2026-01-07 13:16:41,Normal,Normal,0.4020
2026-01-07 13:16:41,Normal,Normal,0.4020
2026-01-07 13:16:41,Normal,Normal,0.4072
2026-01-07 13:16:42,Normal,Normal,0.4066
2026-01-07 13:16:42,Normal,Normal,0.3958
2026-01-07 13:16:42,Normal,Normal,0.3971
2026-01-07 13:16:42,Normal,Normal,0.4072
2026-01-07 13:16:42,Normal,Normal,0.3966
2026-01-07 13:16:43,Normal,Normal,0.4079
2026-01-07 13:16:43,Normal,Normal,0.3989
2026-01-07 13:16:43,Normal,Normal,0.4066
2026-01-07 13:16:43,Normal,Normal,0.4077
2026-01-07 13:16:43,Normal,Normal,0.3876
2026-01-07 13:16:44,Normal,Normal,0.4078
2026-01-07 13:16:44,Normal,Normal,0.4066
2026-01-07 13:16:44,Normal,Normal,0.4077
2026-01-07 13:16:44,Normal,Normal,0.3958
2026-01-07 13:16:44,Normal,Normal,0.4078
2026-01-07 13:16:45,Normal,Normal,0.3971
2026-01-07 13:16:45,Normal,Normal,0.4074
2026-01-07 13:16:45,Normal,Normal,0.4045
2026-01-07 13:16:46,Normal,Normal,0.3958
2026-01-07 13:16:46,Normal,Normal,0.3958
2026-01-07 13:16:46,Normal,Normal,0.4079
2026-01-07 13:16:46,Normal,Normal,0.3966
2026-01-07 13:16:46,Normal,Normal,0.4066
2026-01-07 13:16:46,Normal,Normal,0.4054
2026-01-07 13:16:47,Normal,Normal,0.3952
2026-01-07 13:16:47,Normal,Normal,0.3966
2026-01-07 13:16:47,Normal,Normal,0.4042
2026-01-07 13:16:47,Normal,Normal,0.3900
2026-01-07 13:16:47,Normal,Normal,0.4066
2026-01-07 13:16:48,Normal,Normal,0.3981
2026-01-07 13:16:48,Normal,Normal,0.4075
2026-01-07 13:16:48,Normal,Normal,0.4078
2026-01-07 13:16:48,Normal,Normal,0.3958
2026-01-07 13:16:48,Normal,Normal,0.4075
2026-01-07 13:16:49,Normal,Normal,0.3901
2026-01-07 13:16:49,Normal,Normal,0.3989
2026-01-07 13:16:49,Normal,Normal,0.3966
2026-01-07 13:16:49,Normal,Normal,0.4066
2026-01-07 13:16:50,Normal,Normal,0.3958
2026-01-07 13:16:50,Normal,Normal,0.3958
2026-01-07 13:16:50,Normal,Normal,0.3928
2026-01-07 13:16:50,Normal,Normal,0.4020
2026-01-07 13:16:50,Normal,Normal,0.4078
2026-01-07 13:16:51,Normal,Normal,0.3958
2026-01-07 13:16:51,Normal,Normal,0.3971
2026-01-07 13:16:51,Normal,Normal,0.3780
2026-01-07 13:16:51,Normal,Normal,0.4077
2026-01-07 13:16:52,Normal,Normal,0.3933
2026-01-07 13:16:52,Normal,Normal,0.4020
2026-01-07 13:16:52,Normal,Normal,0.4066
2026-01-07 13:16:52,Normal,Normal,0.3928
2026-01-07 13:16:53,Normal,Normal,0.3977
2026-01-07 13:16:53,Normal,Normal,0.3966
2026-01-07 13:16:53,Normal,Normal,0.4039
2026-01-07 13:16:53,Normal,Normal,0.4074
2026-01-07 13:16:53,Normal,Normal,0.3971
2026-01-07 13:16:53,Normal,Normal,0.3957
2026-01-07 13:16:54,Normal,Normal,0.4046
2026-01-07 13:16:54,Normal,Normal,0.4075
2026-01-07 13:16:54,Normal,Normal,0.4039
2026-01-07 13:16:54,Normal,Normal,0.4066
2026-01-07 13:16:55,Normal,Normal,0.4072
2026-01-07 13:16:55,Normal,Normal,0.3908
2026-01-07 13:16:55,Normal,Normal,0.4078
2026-01-07 13:16:55,Normal,Normal,0.3977
2026-01-07 13:16:55,Normal,Normal,0.4020
2026-01-07 13:16:56,Normal,Normal,0.3902
2026-01-07 13:16:56,Normal,Normal,0.4066
2026-01-07 13:16:56,Normal,Normal,0.3928
2026-01-07 13:16:56,Normal,Normal,0.3958
2026-01-07 13:16:56,Normal,Normal,0.3971
2026-01-07 13:16:57,Normal,Normal,0.4079
2026-01-07 13:16:57,Normal,Normal,0.3902
2026-01-07 13:16:57,Normal,Normal,0.4078
2026-01-07 13:16:57,Normal,Normal,0.4075
2026-01-07 13:16:57,Normal,Normal,0.4079
2026-01-07 13:16:57,Normal,Normal,0.3908
2026-01-07 13:16:57,Normal,Normal,0.3928
2026-01-07 13:16:58,Normal,Normal,0.3908
2026-01-07 13:16:58,Normal,Normal,0.4075
2026-01-07 13:16:58,Normal,Normal,0.4078
2026-01-07 13:16:58,Normal,Normal,0.4074
2026-01-07 13:16:59,Normal,Normal,0.3961
2026-01-07 13:16:59,Normal,Normal,0.4066
2026-01-07 13:16:59,Normal,Normal,0.4077
2026-01-07 13:16:59,Normal,Normal,0.4075
2026-01-07 13:17:00,Normal,Normal,0.3958
2026-01-07 13:17:00,Normal,Normal,0.4039
2026-01-07 13:17:00,Normal,Normal,0.4071
2026-01-07 13:17:00,Normal,Normal,0.4066
2026-01-07 13:17:00,Normal,Normal,0.3958
2026-01-07 13:17:01,Normal,Normal,0.3958
2026-01-07 13:17:01,Normal,Normal,0.3935
2026-01-07 13:17:01,Normal,Normal,0.3961
2026-01-07 13:17:01,Normal,Normal,0.3971
2026-01-07 13:17:02,Normal,Normal,0.4072
2026-01-07 13:17:02,Normal,Normal,0.4066
2026-01-07 13:17:02,Normal,Normal,0.3908
2026-01-07 13:17:02,Normal,Normal,0.4079
2026-01-07 13:17:02,Normal,Normal,0.4072
2026-01-07 13:17:02,Normal,Normal,0.4078
2026-01-07 13:17:03,Normal,Normal,0.3958
2026-01-07 13:17:03,Normal,Normal,0.4079
2026-01-07 13:17:03,Normal,Normal,0.4040
2026-01-07 13:17:03,Normal,Normal,0.4066
2026-01-07 13:17:03,Normal,Normal,0.3942
2026-01-07 13:17:04,Normal,Normal,0.3971
2026-01-07 13:17:04,Normal,Normal,0.3872
2026-01-07 13:17:04,Normal,Normal,0.4050
2026-01-07 13:17:04,Normal,Normal,0.3941
2026-01-07 13:17:05,Normal,Normal,0.4068
2026-01-07 13:17:05,Normal,Normal,0.3941
2026-01-07 13:17:05,Normal,Normal,0.3958
2026-01-07 13:17:05,Normal,Normal,0.4075
2026-01-07 13:17:06,Normal,Normal,0.4050
2026-01-07 13:17:06,Normal,Normal,0.4078
2026-01-07 13:17:06,Normal,Normal,0.4068
2026-01-07 13:17:06,Normal,Normal,0.4066
2026-01-07 13:17:06,Normal,Normal,0.4074
2026-01-07 13:17:06,Normal,Normal,0.4068
2026-01-07 13:17:06,Normal,Normal,0.4066
2026-01-07 13:17:07,Normal,Normal,0.4078
2026-01-07 13:17:07,Normal,Normal,0.3933
2026-01-07 13:17:07,Normal,Normal,0.4072
2026-01-07 13:17:08,Normal,Normal,0.3966
2026-01-07 13:17:08,Normal,Normal,0.3961
2026-01-07 13:17:08,Normal,Normal,0.4067
2026-01-07 13:17:08,Normal,Normal,0.4079
2026-01-07 13:17:08,Normal,Normal,0.3908
2026-01-07 13:17:09,Normal,Normal,0.4045
2026-01-07 13:17:09,Normal,Normal,0.3942
2026-01-07 13:17:09,Normal,Normal,0.4074
2026-01-07 13:17:09,Normal,Normal,0.3908
2026-01-07 13:17:09,Normal,Normal,0.4079
2026-01-07 13:17:10,Normal,Normal,0.3941
2026-01-07 13:17:10,Normal,Normal,0.4078
2026-01-07 13:17:10,Normal,Normal,0.3958
2026-01-07 13:17:10,Normal,Normal,0.3958
2026-01-07 13:17:11,Normal,Normal,0.3966
2026-01-07 13:17:11,Normal,Normal,0.4056
2026-01-07 13:17:11,Normal,Normal,0.3979
2026-01-07 13:17:11,Normal,Normal,0.4074
2026-01-07 13:17:11,Normal,Normal,0.3961
2026-01-07 13:17:12,Normal,Normal,0.4078
2026-01-07 13:17:12,Normal,Normal,0.4075
2026-01-07 13:17:12,Normal,Normal,0.4066
2026-01-07 13:17:12,Normal,Normal,0.4020
2026-01-07 13:17:12,Normal,Normal,0.4074
2026-01-07 13:17:13,Normal,Normal,0.4020
2026-01-07 13:17:13,Normal,Normal,0.3977
2026-01-07 13:17:13,Normal,Normal,0.3942
2026-01-07 13:17:13,Normal,Normal,0.4071
2026-01-07 13:17:13,Normal,Normal,0.3958
2026-01-07 13:17:14,Normal,Normal,0.3954
2026-01-07 13:17:14,Normal,Normal,0.4066
2026-01-07 13:17:14,Normal,Normal,0.4073
2026-01-07 13:17:14,Normal,Normal,0.3958
2026-01-07 13:17:14,Normal,Normal,0.4072
2026-01-07 13:17:15,Normal,Normal,0.3958
2026-01-07 13:17:15,Normal,Normal,0.4078
2026-01-07 13:17:15,Normal,Normal,0.3978
2026-01-07 13:17:15,Normal,Normal,0.3853
2026-01-07 13:17:15,Normal,Normal,0.3971
2026-01-07 13:17:16,Normal,Normal,0.4077
2026-01-07 13:17:16,Normal,Normal,0.4078
2026-01-07 13:17:16,Normal,Normal,0.4079
2026-01-07 13:17:16,Normal,Normal,0.3958
2026-01-07 13:17:16,Normal,Normal,0.4078
2026-01-07 13:17:17,Normal,Normal,0.3971
2026-01-07 13:17:17,Normal,Normal,0.3941
2026-01-07 13:17:17,Normal,Normal,0.4066
2026-01-07 13:17:17,Normal,Normal,0.3958
2026-01-07 13:17:18,Normal,Normal,0.4079
2026-01-07 13:17:18,Normal,Normal,0.4074
2026-01-07 13:17:18,Normal,Normal,0.4074
2026-01-07 13:17:18,Normal,Normal,0.4071
2026-01-07 13:17:18,Normal,Normal,0.4074
2026-01-07 13:17:19,Normal,Normal,0.4068
2026-01-07 13:17:19,Normal,Normal,0.4060
2026-01-07 13:17:19,Normal,Normal,0.4072
2026-01-07 13:17:19,Normal,Normal,0.3958
2026-01-07 13:17:19,Normal,Normal,0.3935
2026-01-07 13:17:20,Normal,Normal,0.4066
2026-01-07 13:17:20,Normal,Normal,0.4077
2026-01-07 13:17:20,Normal,Normal,0.3958
2026-01-07 13:17:20,Normal,Normal,0.3942
2026-01-07 13:17:20,Normal,Normal,0.4075
2026-01-07 13:17:21,Normal,Normal,0.4079
2026-01-07 13:17:21,Normal,Normal,0.4020
2026-01-07 13:17:21,Normal,Normal,0.3966
2026-01-07 13:17:21,Normal,Normal,0.4066
2026-01-07 13:17:21,Normal,Normal,0.4020
2026-01-07 13:17:22,Normal,Normal,0.4072
2026-01-07 13:17:22,Normal,Normal,0.4079
2026-01-07 13:17:22,Normal,Normal,0.4079
2026-01-07 13:17:22,Normal,Normal,0.3938
2026-01-07 13:17:22,Normal,Normal,0.4079
2026-01-07 13:17:23,Normal,Normal,0.4079
2026-01-07 13:17:23,Normal,Normal,0.4066
2026-01-07 13:17:23,Normal,Normal,0.3957
2026-01-07 13:17:23,Normal,Normal,0.4057
2026-01-07 13:17:24,Normal,Normal,0.3966
2026-01-07 13:17:24,Normal,Normal,0.4066
2026-01-07 13:17:24,Normal,Normal,0.4020
2026-01-07 13:17:24,Normal,Normal,0.3958
2026-01-07 13:17:24,Normal,Normal,0.3924
2026-01-07 13:17:25,Normal,Normal,0.4066
2026-01-07 13:17:25,Normal,Normal,0.4073
2026-01-07 13:17:25,Normal,Normal,0.3928
2026-01-07 13:17:25,Normal,Normal,0.4039
2026-01-07 13:17:25,Normal,Normal,0.3977
2026-01-07 13:17:26,Normal,Normal,0.4067
2026-01-07 13:17:26,Normal,Normal,0.4066
2026-01-07 13:17:26,Normal,Normal,0.3958
2026-01-07 13:17:26,Normal,Normal,0.3952
2026-01-07 13:17:26,Normal,Normal,0.3958
2026-01-07 13:17:27,Smurf,Normal,0.4058
2026-01-07 13:17:27,Smurf,Normal,0.3961
2026-01-07 13:17:27,Smurf,Smurf,0.4012
2026-01-07 13:17:27,Smurf,Smurf,0.4012
2026-01-07 13:17:27,Smurf,Smurf,0.4012
2026-01-07 13:17:28,Smurf,Smurf,0.4012
2026-01-07 13:17:28,Smurf,Smurf,0.4012
2026-01-07 13:17:28,Smurf,Smurf,0.4012
2026-01-07 13:17:28,Smurf,Smurf,0.4012
2026-01-07 13:17:28,Smurf,Smurf,0.4012
2026-01-07 13:17:29,Smurf,Smurf,0.4012
2026-01-07 13:17:29,Smurf,Smurf,0.4012
2026-01-07 13:17:29,Smurf,Smurf,0.4012
2026-01-07 13:17:29,Smurf,Smurf,0.4012
2026-01-07 13:17:29,Smurf,Smurf,0.4012
2026-01-07 13:17:29,Smurf,Smurf,0.4012
2026-01-07 13:17:30,Smurf,Smurf,0.4012
2026-01-07 13:17:30,Smurf,Smurf,0.4012
2026-01-07 13:17:30,Smurf,Smurf,0.4012
2026-01-07 13:17:31,Smurf,Smurf,0.4012
2026-01-07 13:17:31,Smurf,Smurf,0.4012
2026-01-07 13:17:31,Smurf,Smurf,0.4012
2026-01-07 13:17:31,Smurf,Smurf,0.4012
2026-01-07 13:17:31,Smurf,Smurf,0.4012
2026-01-07 13:17:32,Smurf,Smurf,0.4012
2026-01-07 13:17:32,Smurf,Smurf,0.4012
2026-01-07 13:17:32,Smurf,Smurf,0.4012
2026-01-07 13:17:32,Smurf,Smurf,0.4012
2026-01-07 13:17:32,Smurf,Smurf,0.4012
2026-01-07 13:17:33,Smurf,Smurf,0.4012
2026-01-07 13:17:33,Smurf,Smurf,0.4012
2026-01-07 13:17:33,Smurf,Smurf,0.4012
2026-01-07 13:17:33,Smurf,Smurf,0.4012
2026-01-07 13:17:33,Smurf,Smurf,0.4012
2026-01-07 13:17:34,Smurf,Smurf,0.4012
2026-01-07 13:17:34,Smurf,Smurf,0.4012
2026-01-07 13:17:34,Smurf,Smurf,0.4012
2026-01-07 13:17:34,Smurf,Smurf,0.4012
2026-01-07 13:17:34,Smurf,Smurf,0.4012
2026-01-07 13:17:34,Smurf,Smurf,0.4012
2026-01-07 13:17:35,Smurf,Smurf,0.4012
2026-01-07 13:17:35,Smurf,Smurf,0.4012
2026-01-07 13:17:35,Smurf,Smurf,0.4012
2026-01-07 13:17:36,Smurf,Smurf,0.4012
2026-01-07 13:17:36,Smurf,Smurf,0.4012
2026-01-07 13:17:36,Smurf,Smurf,0.4012
2026-01-07 13:17:36,Smurf,Smurf,0.4012
2026-01-07 13:17:36,Smurf,Smurf,0.4012
2026-01-07 13:17:37,Smurf,Smurf,0.4012
2026-01-07 13:17:37,Smurf,Smurf,0.4012
2026-01-07 13:17:37,Smurf,Smurf,0.4012
2026-01-07 13:17:37,Smurf,Smurf,0.4012
2026-01-07 13:17:37,Smurf,Smurf,0.4012
2026-01-07 13:17:38,Smurf,Smurf,0.4012
2026-01-07 13:17:38,Smurf,Smurf,0.4012
2026-01-07 13:17:38,Smurf,Smurf,0.4012
2026-01-07 13:17:38,Smurf,Smurf,0.4012
2026-01-07 13:17:39,Smurf,Smurf,0.4012
2026-01-07 13:17:39,Smurf,Smurf,0.4012
2026-01-07 13:17:39,Smurf,Smurf,0.4012
2026-01-07 13:17:39,Smurf,Smurf,0.4012
2026-01-07 13:17:39,Smurf,Smurf,0.4012
2026-01-07 13:17:39,Smurf,Smurf,0.4012
2026-01-07 13:17:40,Smurf,Smurf,0.4012
2026-01-07 13:17:40,Smurf,Smurf,0.4012
2026-01-07 13:17:40,Smurf,Smurf,0.4012
2026-01-07 13:17:40,Smurf,Smurf,0.4012
2026-01-07 13:17:40,Smurf,Smurf,0.4012
2026-01-07 13:17:41,Smurf,Smurf,0.4012
2026-01-07 13:17:41,Smurf,Smurf,0.4012
2026-01-07 13:17:41,Smurf,Smurf,0.4012
2026-01-07 13:17:41,Smurf,Smurf,0.4012
2026-01-07 13:17:41,Smurf,Smurf,0.4012
2026-01-07 13:17:42,Smurf,Smurf,0.4012
2026-01-07 13:17:42,Smurf,Smurf,0.4012
2026-01-07 13:17:42,Smurf,Smurf,0.4012
2026-01-07 13:17:42,Smurf,Smurf,0.4012
2026-01-07 13:17:43,Smurf,Smurf,0.4012
2026-01-07 13:17:43,Smurf,Smurf,0.4012
2026-01-07 13:17:43,Smurf,Smurf,0.4012
2026-01-07 13:17:43,Smurf,Smurf,0.4012
2026-01-07 13:17:44,Smurf,Smurf,0.4012
2026-01-07 13:17:44,Smurf,Smurf,0.4012
2026-01-07 13:17:44,Smurf,Smurf,0.4012
2026-01-07 13:17:44,Smurf,Smurf,0.4012
2026-01-07 13:17:44,Smurf,Smurf,0.4012
2026-01-07 13:17:45,Smurf,Smurf,0.4012
2026-01-07 13:17:45,Smurf,Smurf,0.4012
2026-01-07 13:17:45,Smurf,Smurf,0.4012
2026-01-07 13:17:45,Smurf,Smurf,0.4012
2026-01-07 13:17:45,Smurf,Smurf,0.4012
2026-01-07 13:17:46,Smurf,Smurf,0.4012
2026-01-07 13:17:46,Smurf,Smurf,0.4012
2026-01-07 13:17:46,Smurf,Smurf,0.4012
2026-01-07 13:17:46,Smurf,Smurf,0.4012
2026-01-07 13:17:46,Smurf,Smurf,0.4012
2026-01-07 13:17:46,Smurf,Smurf,0.4012
2026-01-07 13:17:46,Smurf,Smurf,0.4012
2026-01-07 13:17:47,Smurf,Smurf,0.4012
2026-01-07 13:17:47,Smurf,Smurf,0.4012
2026-01-07 13:17:47,Smurf,Smurf,0.4012
2026-01-07 13:17:48,Smurf,Smurf,0.4012
2026-01-07 13:17:48,Smurf,Smurf,0.4012
2026-01-07 13:17:48,Smurf,Smurf,0.4012
2026-01-07 13:17:48,Smurf,Smurf,0.4012
2026-01-07 13:17:48,Smurf,Smurf,0.4012
2026-01-07 13:17:48,Smurf,Smurf,0.4012
2026-01-07 13:17:49,Smurf,Smurf,0.4012
2026-01-07 13:17:49,Smurf,Smurf,0.4012
2026-01-07 13:17:49,Smurf,Smurf,0.4012
2026-01-07 13:17:49,Smurf,Smurf,0.4012
2026-01-07 13:17:49,Smurf,Smurf,0.4012
2026-01-07 13:17:50,Smurf,Smurf,0.4012
2026-01-07 13:17:50,Smurf,Smurf,0.4012
2026-01-07 13:17:50,Smurf,Smurf,0.4012
2026-01-07 13:17:50,Smurf,Smurf,0.4012
2026-01-07 13:17:51,Smurf,Smurf,0.4012
2026-01-07 13:17:51,Smurf,Smurf,0.4012
2026-01-07 13:17:51,Smurf,Smurf,0.4012
2026-01-07 13:17:51,Smurf,Smurf,0.4012
2026-01-07 13:17:52,Smurf,Smurf,0.4012
2026-01-07 13:17:52,Smurf,Smurf,0.4012
2026-01-07 13:17:52,Smurf,Smurf,0.4012
2026-01-07 13:17:52,Smurf,Smurf,0.4012
2026-01-07 13:17:52,Smurf,Smurf,0.4012
2026-01-07 13:17:52,Smurf,Smurf,0.4012
2026-01-07 13:17:52,Smurf,Smurf,0.4012
2026-01-07 13:17:53,Smurf,Smurf,0.4012
2026-01-07 13:17:53,Smurf,Smurf,0.4012
2026-01-07 13:17:53,Smurf,Smurf,0.4012
2026-01-07 13:17:53,Smurf,Smurf,0.4012
2026-01-07 13:17:54,Smurf,Smurf,0.4012
2026-01-07 13:17:54,Smurf,Smurf,0.4012
2026-01-07 13:17:54,Smurf,Smurf,0.4012
2026-01-07 13:17:54,Smurf,Smurf,0.4012
2026-01-07 13:17:55,Smurf,Smurf,0.4012
2026-01-07 13:17:55,Smurf,Smurf,0.4012
2026-01-07 13:17:55,Smurf,Smurf,0.4012
2026-01-07 13:17:55,Smurf,Smurf,0.4012
2026-01-07 13:17:55,Smurf,Smurf,0.4012
2026-01-07 13:17:55,Smurf,Smurf,0.4012
2026-01-07 13:17:56,Smurf,Smurf,0.4012
2026-01-07 13:17:56,Smurf,Smurf,0.4012
2026-01-07 13:17:56,Smurf,Smurf,0.4012
